article,target,link,link_position,link_page_rank,link_category
United_States,American_Revolutionary_War,Kiribati,0.9671772428884027,0.00016295168343238858,Geography
Arctic_Ocean,Investment_banking,Arctic,0.1935483870967742,0.0004810520851286978,Geography
Arctic_Ocean,Investment_banking,Greenland,0.5161290322580645,0.0006458776792236098,Countries
United_States,Investment_banking,Oregon,0.6017505470459519,0.0003075852946016753,Geography
United_States,Investment_banking,Aruba,0.862144420131291,0.0002403759855472662,Countries
Capitalism,Investment_banking,United_States,0.873015873015873,0.009565545383105637,Geography
Capitalism,Investment_banking,16th_century,0.047619047619047616,0.001121480505845339,History
Money,Investment_banking,Silver,0.3333333333333333,0.0007590933632831586,Science
Money,Investment_banking,Government,0.9,0.0012339022726407217,Citizenship
Finance,Investment_banking,Stock,0.8,0.00031421186619882025,Business
Finance,Investment_banking,Stock,0.8,0.00031421186619882025,Business
Arctic_Ocean,Investment_banking,United_Kingdom,0.6774193548387096,0.006234853214871949,Geography
Arctic_Ocean,Investment_banking,Hudson_Bay,0.5483870967741935,0.00018482262656811677,Geography
Pacific_Ocean,Investment_banking,Marshall_Islands,0.390625,0.000277037196004091,Geography
Pacific_Ocean,Investment_banking,Chile,0.703125,0.0008352936631492306,Countries
South_China_Sea,Investment_banking,Philippines,0.6296296296296297,0.0011602671157463463,Geography
South_China_Sea,Investment_banking,Ice_age,0.6666666666666666,0.0005992667560972932,Geography
China,Investment_banking,Calligraphy,0.8296296296296296,0.0001438751530061423,Art
China,Investment_banking,Beijing,0.6814814814814815,0.0007162323541108619,Geography
Economics,Investment_banking,Capitalism,0.9347826086956522,0.0008552838978734092,Citizenship
Economics,Investment_banking,Science,0.8695652173913043,0.0012923787440754099,Everyday
Finance,Investment_banking,Stock,0.8,0.00031421186619882025,Business
Finance,Investment_banking,Statistics,0.7,0.0005009822489520392,Mathematics
Arctic_Ocean,Oligarchy,Global_warming,0.8387096774193549,0.0007064953574646242,Geography
Arctic_Ocean,Oligarchy,Oceanography,0.25806451612903225,0.0001349435646034581,Geography
China,Oligarchy,Yellow_River,0.26666666666666666,0.0001617779044949138,Geography
China,Oligarchy,Printmaking,0.8518518518518519,0.00011650561329804964,Art
Civilization,Oligarchy,Technology,0.7268041237113402,0.0006535576350015429,Language
Civilization,Oligarchy,Sahara,0.6443298969072165,0.0003360026701876038,Geography
Arctic_Ocean,Pedagogy,Norway,0.967741935483871,0.001382200485511545,Geography
Arctic_Ocean,Pedagogy,Pacific_Ocean,0.6129032258064516,0.0013627251215915866,Geography
Oceanography,Pedagogy,Meteorology,0.32142857142857145,0.00046534671413967654,Geography
Oceanography,Pedagogy,Tide,0.5357142857142857,0.0002825881407173668,Geography
Science,Pedagogy,Mathematics,0.022222222222222223,0.0013684076125987173,Mathematics
Science,Pedagogy,Renaissance,0.9333333333333333,0.001027839966330342,History
University,Pedagogy,Vladimir_Lenin,0.9375,0.0003990717937280072,People
University,Pedagogy,Geometry,0.5625,0.0004150811111984302,Mathematics
Greece,Pedagogy,Qatar,0.9419642857142857,0.00036696153090739564,Geography
Greece,Pedagogy,Ireland,0.26339285714285715,0.001899965414851622,Geography
Aristotle,Pedagogy,Raphael,0.8833333333333333,0.000253196503833564,People
Aristotle,Pedagogy,Rome,0.9333333333333333,0.0016191014281815323,Geography
Education,Pedagogy,Medicine,0.4186046511627907,0.0008805819380782638,Science
Education,Pedagogy,Family,0.023255813953488372,0.00021526861497718467,Citizenship
Arctic_Ocean,Pedagogy,Global_warming,0.8387096774193549,0.0007064953574646242,Geography
Arctic_Ocean,Pedagogy,Global_warming,0.8387096774193549,0.0007064953574646242,Geography
Earth,Pedagogy,Asteroid,0.1286549707602339,0.00037441985160368375,Science
Earth,Pedagogy,Tellurium,0.15204678362573099,0.00011379268861306011,Science
Human,Pedagogy,Poetry,0.5628140703517588,0.0005701087670995814,Language
Human,Pedagogy,Chad,0.24120603015075376,0.00035339620770072984,Countries
Philosophy,Pedagogy,Marxism,0.4931506849315068,0.0005871469176291452,Citizenship
Philosophy,Pedagogy,Science,0.9383561643835616,0.0012923787440754099,Everyday
Aristotle,Pedagogy,Philosophy,0.7166666666666667,0.001503418889373253,Religion
Aristotle,Pedagogy,Athens,0.55,0.0007480698656677448,Geography
Logic,Pedagogy,Alan_Turing,0.8235294117647058,0.0001345117661406295,People
Logic,Pedagogy,Mathematics,0.08823529411764706,0.0013684076125987173,Mathematics
German_language,Pedagogy,French_language,0.43790849673202614,0.0027413199320440946,Language
German_language,Pedagogy,6th_century,0.45751633986928103,0.00047711783779775396,History
Education,Pedagogy,Chemistry,0.8837209302325582,0.0007843227717330281,Science
Education,Pedagogy,Albert_Einstein,0.9302325581395349,0.0008437393800564723,People
Arctic_Ocean,The_Canadian,Canada,0.8709677419354839,0.003434891665574223,Countries
Arctic_Ocean,The_Canadian,Norway,0.967741935483871,0.001382200485511545,Geography
United_States,The_Canadian,Bermuda,0.8687089715536105,0.0003364274309634412,Countries
United_States,The_Canadian,Saint_Vincent_and_the_Grenadines,0.7067833698030634,0.00021561728340735472,Geography
Canada,The_Canadian,List_of_countries_by_system_of_government,0.04878048780487805,0.0028333266533963103,Citizenship
Canada,The_Canadian,English_language,0.10975609756097561,0.004864902024077606,Language
Arctic_Ocean,West_Bank,Oceanography,0.25806451612903225,0.0001349435646034581,Geography
Arctic_Ocean,West_Bank,Pacific_Ocean,0.12903225806451613,0.0013627251215915866,Geography
United_States,West_Bank,Cameroon,0.8030634573304157,0.0005287069205614055,Geography
United_States,West_Bank,British_Virgin_Islands,0.7352297592997812,0.00017514590994830275,Geography
Finance,West_Bank,Stock,0.8,0.00031421186619882025,Business
Finance,West_Bank,Statistics,0.7,0.0005009822489520392,Mathematics
Money,West_Bank,Banknote,0.43333333333333335,0.0003078669301221201,Business
Money,West_Bank,Diamond,0.8333333333333334,0.0004277252506824414,Geography
Banknote,West_Bank,Northern_Ireland,0.8421052631578947,0.0006693855369802658,Geography
Banknote,West_Bank,Silver,0.5263157894736842,0.0007590933632831586,Science
Stock,West_Bank,Netherlands,0.4,0.002293931728974094,Countries
Stock,West_Bank,Europe,0.26666666666666666,0.006339517036740152,Geography
Supply_and_demand,West_Bank,Europe,0.5714285714285714,0.006339517036740152,Geography
Supply_and_demand,West_Bank,Game_theory,0.7857142857142857,0.00022631825301917596,Mathematics
Market,West_Bank,Supply_and_demand,0.25,0.00028474494055575337,Business
Market,West_Bank,Minimum_wage,0.5,0.0001407468179524873,Business
Currency,West_Bank,David_Hume,0.65625,0.00039545037864227995,People
Currency,West_Bank,Ancient_Egypt,0.40625,0.0010641050499469898,History
Money,West_Bank,Water,0.8,0.0014554056567765042,Geography
Money,West_Bank,Salt,0.2,0.0005974989703013646,Science
European_Union,West_Bank,Russian_language,0.8388278388278388,0.0009431646665226873,Language
European_Union,West_Bank,Greece,0.18681318681318682,0.0016641489602674555,Geography
European_Parliament,West_Bank,Netherlands,0.42105263157894735,0.002293931728974094,Countries
European_Parliament,West_Bank,German_reunification,0.9736842105263158,0.0001746146129532511,History
United_Kingdom,West_Bank,Tony_Blair,0.6356877323420075,0.00031621343149994176,People
United_Kingdom,West_Bank,Giant%27s_Causeway,0.38661710037174724,0.00010052919336760239,Geography
European_Union,West_Bank,Turkey,0.3333333333333333,0.001584009391722654,Geography
European_Union,West_Bank,Peace,0.45787545787545786,0.00012036172627846435,Citizenship
World_War_II,West_Bank,Nazi_Germany,0.17391304347826086,0.000989346951102973,History
World_War_II,West_Bank,The_Holocaust,0.7663043478260869,0.0005514573080823189,History
Attack_on_Pearl_Harbor,West_Bank,Panama_Canal,0.3448275862068966,0.00024516437671742334,Design
Attack_on_Pearl_Harbor,West_Bank,Marshall_Islands,0.6896551724137931,0.000277037196004091,Geography
Imperial_Japanese_Navy,West_Bank,Newcastle_upon_Tyne,0.3269230769230769,0.00015751485980696267,Geography
Imperial_Japanese_Navy,West_Bank,World_War_II,0.019230769230769232,0.00472450366555719,History
Asia,West_Bank,Baghdad,0.4742268041237113,0.0005042031829802079,Geography
Asia,West_Bank,Spain,0.9381443298969072,0.003642312927537101,Countries
Egypt,West_Bank,French_Revolution,0.33035714285714285,0.0008464427915576493,History
Egypt,West_Bank,Tennis,0.9107142857142857,0.0006718392370976072,Everyday
Aristotle,Arithmetic,Tide,0.65,0.0002825881407173668,Geography
Aristotle,Arithmetic,Logic,0.85,0.0003700125007047818,Religion
Education,Arithmetic,Philosophy_of_mind,0.06976744186046512,0.00011324832014605166,Religion
Education,Arithmetic,Library,0.5581395348837209,0.0002659246772850023,Citizenship
Aristotle,George_W._Bush,Moon,0.95,0.0008988686689382228,Science
Aristotle,George_W._Bush,Tide,0.65,0.0002825881407173668,Geography
Aristotle,Iron_Age,Government,0.43333333333333335,0.0012339022726407217,Citizenship
Aristotle,Iron_Age,Alexander_the_Great,0.9833333333333333,0.0005596999293542298,People
Middle_Ages,Iron_Age,Book_of_Kells,0.25742574257425743,0.00014155226339624216,Language
Middle_Ages,Iron_Age,Albigensian_Crusade,0.27722772277227725,8.550812143759786e-05,Religion
Greece,Iron_Age,Climate,0.22321428571428573,0.0013282702344261058,Geography
Greece,Iron_Age,Tanzania,0.9241071428571429,0.0004921316191186502,Countries
Byzantine_Empire,Iron_Age,Europe,0.8461538461538461,0.006339517036740152,Geography
Byzantine_Empire,Iron_Age,Sun_Tzu,0.4405594405594406,6.805464117332373e-05,History
Africa,Iron_Age,Benin,0.29015544041450775,0.0003066124410647309,Countries
Africa,Iron_Age,Sierra_Leone,0.3911917098445596,0.00040003838356179563,Countries
Gold,Iron_Age,Cancer,0.4298245614035088,0.0006170827956976409,Science
Gold,Iron_Age,Bromine,0.8596491228070176,0.0001367890097510383,Science
Aristotle,Iron_Age,Bertrand_Russell,0.6166666666666667,0.0003325290002961818,People
Aristotle,Iron_Age,Gravitation,0.9166666666666666,0.0009337647322494503,Science
Physics,Iron_Age,Albert_Einstein,0.803030303030303,0.0008437393800564723,People
Physics,Iron_Age,Black_hole,0.1414141414141414,0.00017489485943390513,Science
Bridge,Iron_Age,United_States,0.7692307692307693,0.009565545383105637,Geography
Bridge,Iron_Age,Dog,0.5164835164835165,0.0002378063633168488,Science
Industrial_Revolution,Iron_Age,Great_Britain,0.06060606060606061,0.0015061292462843427,Citizenship
Industrial_Revolution,Iron_Age,Steam_engine,0.15151515151515152,0.0002783512349101415,Design
Aristotle,Iron_Age,Aesthetics,0.4,0.0003975104841332076,Science
Aristotle,Iron_Age,Anatomy,0.2833333333333333,0.0003181189649020667,Science
Ancient_Greece,Iron_Age,Afghanistan,0.7789473684210526,0.0009452931718403136,Geography
Ancient_Greece,Iron_Age,Macedon,0.6947368421052632,0.00021113278123497333,History
Aristotle,Great_Britain,Alexander_the_Great,0.6,0.0005596999293542298,People
Aristotle,Great_Britain,Thomas_Aquinas,0.8,0.00029950583099082844,People
Government,Great_Britain,Country,0.9655172413793104,0.0008624254230312757,Geography
Government,Great_Britain,Immanuel_Kant,0.4482758620689655,0.00041184066597926703,People
Democracy,Great_Britain,World_War_II,0.5,0.00472450366555719,History
Democracy,Great_Britain,Africa,0.6041666666666666,0.003167721811701841,Geography
Monarchy,Great_Britain,Communication,0.10152284263959391,0.0003507888959862042,Citizenship
Monarchy,Great_Britain,Uganda,0.9593908629441624,0.00041678704389553516,Geography
British_monarchy,Great_Britain,Macbeth_of_Scotland,0.4305555555555556,7.35044976928859e-05,People
British_monarchy,Great_Britain,George_III_of_the_United_Kingdom,0.5625,0.0002553927034095673,History
Aristotle,Food,Tide,0.65,0.0002825881407173668,Geography
Aristotle,Food,Moon,0.95,0.0008988686689382228,Science
Middle_Ages,Food,Spain,0.12871287128712872,0.003642312927537101,Countries
Middle_Ages,Food,Ottoman_Empire,0.9702970297029703,0.0013634348156279293,History
Italy,Food,Christianity,0.71900826446281,0.003018040870366905,Religion
Italy,Food,Roman_Empire,0.21487603305785125,0.0021360106597982107,History
Aristotle,Food,Middle_Ages,0.6666666666666666,0.0021284751539196655,History
Aristotle,Food,Literature,0.5,0.0005759175192498002,Language
Ancient_Greece,Food,Drama,0.9578947368421052,0.0002872912087294014,Language
Ancient_Greece,Food,Marseille,0.4842105263157895,0.00026461577691500336,Geography
Italy,Food,Medieval_commune,0.256198347107438,8.804036314171909e-05,History
Italy,Food,Black_Death,0.2975206611570248,0.0004164374335774445,History
Culture,Food,Buddhism,0.5125,0.0014494467393269014,Religion
Culture,Food,Middle_East,0.625,0.0017112295966075536,Geography
Civilization,Food,Nile,0.6185567010309279,0.00047549236965960283,Geography
Civilization,Food,Barley,0.4896907216494845,0.00021615613317992356,Science
Aristotle,Food,Socrates,0.6333333333333333,0.00018321324310953082,People
Aristotle,Food,Geography,0.3333333333333333,0.00043943475031745963,Geography
Alexander_the_Great,Food,Demosthenes,0.35135135135135137,7.403783926577491e-05,People
Alexander_the_Great,Food,Mediterranean_Sea,0.3783783783783784,0.001439377422595299,Geography
Honey,Food,Tea,0.43902439024390244,0.0003188830109744118,Everyday
Honey,Food,Argentina,0.2682926829268293,0.001259480387277975,Geography
Aristotle,Food,Socrates,0.6333333333333333,0.00018321324310953082,People
Aristotle,Food,Philosophy,0.7166666666666667,0.001503418889373253,Religion
Ethics,Food,Political_science,0.6538461538461539,0.0003255692921419011,Citizenship
Ethics,Food,Culture,0.19230769230769232,0.0009389536506994781,Everyday
Culture,Food,Ancient_Greece,0.7125,0.0013106962683647535,History
Culture,Food,North_Africa,0.6375,0.0009026029799957838,Geography
Aristotle,Food,Politics,0.2,0.0007078710696844471,Citizenship
Aristotle,Food,Geology,0.35,0.0007059623442478981,Geography
Biology,Food,William_Harvey,0.4056603773584906,0.00019712229202476303,People
Biology,Food,Ecology,0.02830188679245283,0.00040550865965178714,Science
Aristotle,Food,Poetry,0.15,0.0005701087670995814,Language
Aristotle,Food,Light,0.7,0.0008042394015504177,Science
Biology,Food,Life,0.8679245283018868,0.0005312084970801577,Science
Biology,Food,Latin,0.41509433962264153,0.004423870040060783,Language
Yeast,Food,Cheese,0.9180327868852459,0.00021532568387915642,Everyday
Yeast,Food,Bread,0.18032786885245902,0.00016001461673369844,Everyday
Beer,Food,Carbon_dioxide,0.19047619047619047,0.0011454688880513234,Science
Beer,Food,Japan,0.8253968253968254,0.0038897636226420517,Geography
Aristotle,Rugby_World_Cup,Christianity,0.5666666666666667,0.003018040870366905,Religion
Aristotle,Rugby_World_Cup,Ancient_Greece,0.08333333333333333,0.0013106962683647535,History
Rome,Rugby_World_Cup,Seoul,0.9607843137254902,0.0002615187985653635,Geography
Rome,Rugby_World_Cup,Charlemagne,0.20588235294117646,0.0006193659369975552,People
United_Nations,Rugby_World_Cup,Poland,0.2088607594936709,0.0019072086603802566,Geography
United_Nations,Rugby_World_Cup,Republic_of_China,0.0759493670886076,0.0005586470537966452,Geography
France,Rugby_World_Cup,Rhine,0.3584905660377358,0.0004265792865388061,Geography
France,Rugby_World_Cup,Eastern_Orthodox_Church,0.8679245283018868,0.0006853225341063956,Religion
United_Kingdom,Rugby_World_Cup,British_Isles,0.3903345724907063,0.0005817611443207845,Geography
United_Kingdom,Rugby_World_Cup,Pound_sterling,0.6245353159851301,0.00042784484466995055,Business
British_Empire,Rugby_World_Cup,Akrotiri_and_Dhekelia,0.8724489795918368,7.427882726152713e-05,Geography
British_Empire,Rugby_World_Cup,Turkey,0.6938775510204082,0.001584009391722654,Geography
New_Zealand,Rugby_World_Cup,Time_zone,0.05128205128205128,0.0034658653495891,Geography
New_Zealand,Rugby_World_Cup,Tennis,0.8974358974358975,0.0006718392370976072,Everyday
Aristotle,List_of_vegetable_oils,Biology,0.16666666666666666,0.001013165649496605,Science
Aristotle,List_of_vegetable_oils,Light,0.7,0.0008042394015504177,Science
Biology,List_of_vegetable_oils,Natural_selection,0.27358490566037735,0.00043037887204910413,Science
Biology,List_of_vegetable_oils,Fossil,0.7641509433962265,0.0006113733980604316,Geography
Ecology,List_of_vegetable_oils,Energy,0.5070422535211268,0.0010511884271658697,Science
Ecology,List_of_vegetable_oils,Geography,0.14084507042253522,0.00043943475031745963,Geography
Food,List_of_vegetable_oils,World_Health_Organization,0.4117647058823529,0.00047698954547656445,Citizenship
Food,List_of_vegetable_oils,Peanut,0.6862745098039216,0.0001738318256227816,Science
Scurvy,List_of_vegetable_oils,British_East_India_Company,0.4583333333333333,0.000342799677241727,History
Scurvy,List_of_vegetable_oils,Crusades,0.375,0.0003637417542574008,History
Vegetable,List_of_vegetable_oils,Color,0.7692307692307693,0.001148859400463297,Science
